"Timestamp","Location","Cornering","Mileage"
2023-01-04 04:14:00,"Urban",0.72,103
2023-01-04 04:15:00,"Suburban",0.8,125
2023-01-04 04:16:00,"Suburban",0.13,26
2023-01-04 04:17:00,"Suburban",0.09,131
2023-01-04 04:18:00,"Urban",0.08,84
2023-01-04 04:19:00,"Rural",0.36,119
2023-01-04 04:20:00,"Urban",0.4,110
2023-01-04 04:21:00,"Urban",0.62,143
2023-01-04 04:22:00,"Rural",0.04,101
2023-01-04 04:23:00,"Suburban",0.29,44
2023-01-04 04:24:00,"Suburban",0.19,39
2023-01-04 04:25:00,"Urban",0.45,130
2023-01-04 04:26:00,"Urban",0.97,19
2023-01-04 04:27:00,"Urban",0.5,135
2023-01-04 04:28:00,"Urban",0.52,114
2023-01-04 04:29:00,"Urban",0.22,49
2023-01-04 04:30:00,"Suburban",0.8,72
2023-01-04 04:31:00,"Suburban",0.59,108
2023-01-04 04:32:00,"Suburban",0.05,83
2023-01-04 04:33:00,"Suburban",0.9,41
2023-01-04 04:34:00,"Urban",0.01,112
2023-01-04 04:35:00,"Urban",0.83,28
2023-01-04 04:36:00,"Suburban",0.83,59
2023-01-04 04:37:00,"Rural",0.84,28
2023-01-04 04:38:00,"Rural",0.54,130
2023-01-04 04:39:00,"Rural",0.17,148
2023-01-04 04:40:00,"Rural",0.95,41
2023-01-04 04:41:00,"Urban",0.11,95
2023-01-04 04:42:00,"Urban",0.85,65
2023-01-04 04:43:00,"Urban",0.66,136
2023-01-04 04:44:00,"Suburban",0.01,143
2023-01-04 04:45:00,"Urban",0.87,35
2023-01-04 04:46:00,"Urban",0.89,91
2023-01-04 04:47:00,"Suburban",0.83,122
2023-01-04 04:48:00,"Rural",0.15,76
2023-01-04 04:49:00,"Urban",0.69,104
2023-01-04 04:50:00,"Urban",0.47,34
2023-01-04 04:51:00,"Suburban",0.9,133
2023-01-04 04:52:00,"Suburban",0.6,16
2023-01-04 04:53:00,"Suburban",0.72,10
2023-01-04 04:54:00,"Urban",0.25,89
2023-01-04 04:55:00,"Suburban",0.04,139
2023-01-04 04:56:00,"Suburban",0.22,88
2023-01-04 04:57:00,"Suburban",0.09,13
2023-01-04 04:58:00,"Suburban",0.5,140
2023-01-04 04:59:00,"Urban",0.75,129
2023-01-04 05:00:00,"Suburban",0.61,52
2023-01-04 05:01:00,"Urban",0.37,106
2023-01-04 05:02:00,"Suburban",0.06,90
2023-01-04 05:03:00,"Suburban",0.09,25
2023-01-04 05:04:00,"Suburban",0.96,69
2023-01-04 05:05:00,"Suburban",0.79,1
2023-01-04 05:06:00,"Suburban",0.91,137
2023-01-04 05:07:00,"Suburban",0.97,125
2023-01-04 05:08:00,"Suburban",0.37,45
2023-01-04 05:09:00,"Suburban",0.7,103
2023-01-04 05:10:00,"Suburban",0.05,98
2023-01-04 05:11:00,"Urban",0.04,30
2023-01-04 05:12:00,"Urban",0.85,137
2023-01-04 05:13:00,"Rural",0.64,129
2023-01-04 05:14:00,"Rural",0.98,117
2023-01-04 05:15:00,"Rural",0.18,121
2023-01-04 05:16:00,"Suburban",0.13,117
2023-01-04 05:17:00,"Rural",0.46,122
2023-01-04 05:18:00,"Urban",0.56,53
2023-01-04 05:19:00,"Rural",0.93,132
2023-01-04 05:20:00,"Urban",0.07,103
2023-01-04 05:21:00,"Suburban",0.69,59
2023-01-04 05:22:00,"Urban",0.31,21
2023-01-04 05:23:00,"Suburban",0.62,88
2023-01-04 05:24:00,"Rural",0.74,103
2023-01-04 05:25:00,"Urban",0.65,38
2023-01-04 05:26:00,"Urban",0.07,98
2023-01-04 05:27:00,"Rural",0.32,17
2023-01-04 05:28:00,"Suburban",0.14,109
2023-01-04 05:29:00,"Suburban",0.38,74
2023-01-04 05:30:00,"Suburban",0.36,123
2023-01-04 05:31:00,"Suburban",0.49,9
2023-01-04 05:32:00,"Suburban",0.29,122
2023-01-04 05:33:00,"Rural",0.07,65
2023-01-04 05:34:00,"Urban",0.51,134
2023-01-04 05:35:00,"Urban",0.98,125
2023-01-04 05:36:00,"Urban",0.45,43
2023-01-04 05:37:00,"Suburban",0.53,8
2023-01-04 05:38:00,"Rural",0.02,48
2023-01-04 05:39:00,"Suburban",0.04,78
2023-01-04 05:40:00,"Urban",0.1,109
2023-01-04 05:41:00,"Urban",0.61,74
2023-01-04 05:42:00,"Suburban",0.56,121
2023-01-04 05:43:00,"Urban",0.88,33
2023-01-04 05:44:00,"Rural",0.68,19
2023-01-04 05:45:00,"Suburban",0.69,112
2023-01-04 05:46:00,"Rural",0.93,68
2023-01-04 05:47:00,"Suburban",0.87,104
2023-01-04 05:48:00,"Rural",0.72,15
2023-01-04 05:49:00,"Rural",0.57,126
2023-01-04 05:50:00,"Suburban",0.49,72
2023-01-04 05:51:00,"Suburban",0.41,57
2023-01-04 05:52:00,"Rural",0.73,129
2023-01-04 05:53:00,"Urban",0.97,141
2023-01-04 05:54:00,"Suburban",0.14,73
2023-01-04 05:55:00,"Suburban",0.25,75
2023-01-04 05:56:00,"Urban",0.01,20
2023-01-04 05:57:00,"Suburban",0.25,48
2023-01-04 05:58:00,"Suburban",0.4,8
2023-01-04 05:59:00,"Rural",0.69,64
2023-01-04 06:00:00,"Rural",0.38,147
2023-01-04 06:01:00,"Suburban",0.62,143
2023-01-04 06:02:00,"Suburban",0.21,3
2023-01-04 06:03:00,"Urban",0.47,13
2023-01-04 06:04:00,"Suburban",0.01,37
2023-01-04 06:05:00,"Rural",0.77,40
2023-01-04 06:06:00,"Rural",0.09,40
2023-01-04 06:07:00,"Suburban",0.71,140
2023-01-04 06:08:00,"Urban",0.93,60
2023-01-04 06:09:00,"Rural",0.83,52
2023-01-04 06:10:00,"Rural",0.13,77
2023-01-04 06:11:00,"Suburban",0.53,5
2023-01-04 06:12:00,"Urban",0.49,49
2023-01-04 06:13:00,"Urban",0.04,77
2023-01-04 06:14:00,"Urban",0.37,117
2023-01-04 06:15:00,"Urban",0.64,89
2023-01-04 06:16:00,"Suburban",0.95,137
2023-01-04 06:17:00,"Urban",0.59,20
2023-01-04 06:18:00,"Suburban",0.56,35
2023-01-04 06:19:00,"Suburban",0.19,74
2023-01-04 06:20:00,"Suburban",0.98,114
2023-01-04 06:21:00,"Urban",0.31,1
2023-01-04 06:22:00,"Rural",0.85,70
2023-01-04 06:23:00,"Rural",0.84,104
2023-01-04 06:24:00,"Urban",0.06,16
2023-01-04 06:25:00,"Rural",0.04,123
2023-01-04 06:26:00,"Urban",0.54,10
2023-01-04 06:27:00,"Rural",0.66,47
2023-01-04 06:28:00,"Rural",0.68,24
2023-01-04 06:29:00,"Rural",0.28,33
2023-01-04 06:30:00,"Urban",0.26,27
2023-01-04 06:31:00,"Rural",0.15,110
2023-01-04 06:32:00,"Urban",0.35,144
2023-01-04 06:33:00,"Urban",0.25,127
2023-01-04 06:34:00,"Suburban",0.51,31
2023-01-04 06:35:00,"Urban",0.21,30
2023-01-04 06:36:00,"Suburban",0.03,39
2023-01-04 06:37:00,"Rural",0.57,111
2023-01-04 06:38:00,"Rural",0.02,142
2023-01-04 06:39:00,"Suburban",0.38,113
2023-01-04 06:40:00,"Urban",0.24,21
2023-01-04 06:41:00,"Rural",0.73,78
2023-01-04 06:42:00,"Rural",0.67,88
2023-01-04 06:43:00,"Urban",0.16,30
2023-01-04 06:44:00,"Suburban",0.87,8
2023-01-04 06:45:00,"Urban",0.52,2
2023-01-04 06:46:00,"Rural",0.01,10
2023-01-04 06:47:00,"Suburban",0.67,132
2023-01-04 06:48:00,"Urban",0.41,7
2023-01-04 06:49:00,"Urban",0.69,22
2023-01-04 06:50:00,"Suburban",0.18,83
2023-01-04 06:51:00,"Rural",0.82,135
2023-01-04 06:52:00,"Suburban",0.28,52
2023-01-04 06:53:00,"Rural",0.53,105
2023-01-04 06:54:00,"Urban",0.84,82
2023-01-04 06:55:00,"Suburban",0.23,61
2023-01-04 06:56:00,"Urban",0.98,84
2023-01-04 06:57:00,"Suburban",0.77,46
2023-01-04 06:58:00,"Suburban",0.37,112
2023-01-04 06:59:00,"Suburban",0.61,95
2023-01-04 07:00:00,"Rural",0.52,46
2023-01-04 07:01:00,"Suburban",0.6,38
2023-01-04 07:02:00,"Urban",0.04,147
2023-01-04 07:03:00,"Urban",0.37,42
2023-01-04 07:04:00,"Rural",1,139
2023-01-04 07:05:00,"Rural",0.36,19
2023-01-04 07:06:00,"Rural",0.49,43
2023-01-04 07:07:00,"Urban",0.1,15
2023-01-04 07:08:00,"Suburban",0.76,42
2023-01-04 07:09:00,"Suburban",0.59,133
2023-01-04 07:10:00,"Suburban",0.68,40
2023-01-04 07:11:00,"Urban",0.15,76
2023-01-04 07:12:00,"Rural",0.1,149
2023-01-04 07:13:00,"Suburban",0.44,35
2023-01-04 07:14:00,"Urban",0.57,4
2023-01-04 07:15:00,"Rural",0.92,67
2023-01-04 07:16:00,"Suburban",0.09,95
2023-01-04 07:17:00,"Rural",0.9,97
2023-01-04 07:18:00,"Rural",0.54,15
2023-01-04 07:19:00,"Urban",0.64,82
2023-01-04 07:20:00,"Rural",0.62,22
2023-01-04 07:21:00,"Suburban",0.84,73
2023-01-04 07:22:00,"Urban",0.17,119
2023-01-04 07:23:00,"Urban",0.49,111
2023-01-04 07:24:00,"Rural",0.08,126
2023-01-04 07:25:00,"Suburban",0.36,36
2023-01-04 07:26:00,"Rural",0.52,55
2023-01-04 07:27:00,"Urban",0.13,70
2023-01-04 07:28:00,"Suburban",0.54,93
2023-01-04 07:29:00,"Suburban",0.9,96
2023-01-04 07:30:00,"Suburban",0.54,54
2023-01-04 07:31:00,"Suburban",0.88,75
2023-01-04 07:32:00,"Rural",0.97,27
2023-01-04 07:33:00,"Suburban",0.23,93
2023-01-04 07:34:00,"Suburban",0.27,92
2023-01-04 07:35:00,"Suburban",0.11,86
2023-01-04 07:36:00,"Urban",0.29,23
2023-01-04 07:37:00,"Suburban",0.1,116
2023-01-04 07:38:00,"Urban",0.16,91
2023-01-04 07:39:00,"Rural",0.72,119
2023-01-04 07:40:00,"Urban",1,106
2023-01-04 07:41:00,"Urban",0.59,121
2023-01-04 07:42:00,"Suburban",0.24,104
2023-01-04 07:43:00,"Suburban",0.54,98
2023-01-04 07:44:00,"Suburban",0.91,145
2023-01-04 07:45:00,"Suburban",0.05,122
2023-01-04 07:46:00,"Suburban",0.11,44
2023-01-04 07:47:00,"Rural",0.07,19
2023-01-04 07:48:00,"Rural",0.92,87
2023-01-04 07:49:00,"Rural",0.89,51
2023-01-04 07:50:00,"Suburban",0.63,39
2023-01-04 07:51:00,"Urban",0.31,4
2023-01-04 07:52:00,"Urban",0.21,100
2023-01-04 07:53:00,"Urban",0.25,37
2023-01-04 07:54:00,"Suburban",0.62,77
2023-01-04 07:55:00,"Rural",0.4,43
2023-01-04 07:56:00,"Suburban",0.87,56
2023-01-04 07:57:00,"Suburban",0.01,27
2023-01-04 07:58:00,"Suburban",0.82,146
2023-01-04 07:59:00,"Suburban",0.9,149
2023-01-04 08:00:00,"Suburban",0.59,15
2023-01-04 08:01:00,"Urban",0.23,2
2023-01-04 08:02:00,"Suburban",0.34,30
2023-01-04 08:03:00,"Rural",0.02,121
2023-01-04 08:04:00,"Urban",0.05,22
2023-01-04 08:05:00,"Urban",0.45,28
2023-01-04 08:06:00,"Rural",0.16,147
2023-01-04 08:07:00,"Urban",0.3,30
2023-01-04 08:08:00,"Rural",0.13,92
2023-01-04 08:09:00,"Urban",0.74,131
2023-01-04 08:10:00,"Rural",0.73,118
2023-01-04 08:11:00,"Rural",0.51,100
2023-01-04 08:12:00,"Rural",0.33,123
2023-01-04 08:13:00,"Rural",0.71,94
2023-01-04 08:14:00,"Suburban",0.69,59
2023-01-04 08:15:00,"Rural",0.31,111
2023-01-04 08:16:00,"Rural",0.78,48
2023-01-04 08:17:00,"Urban",0.96,84
2023-01-04 08:18:00,"Suburban",0.81,100
2023-01-04 08:19:00,"Rural",0.23,25
2023-01-04 08:20:00,"Rural",0.97,135
2023-01-04 08:21:00,"Urban",0.54,150
2023-01-04 08:22:00,"Suburban",0.34,1
2023-01-04 08:23:00,"Suburban",0.38,24
2023-01-04 08:24:00,"Rural",0.37,134
2023-01-04 08:25:00,"Urban",0.89,138
2023-01-04 08:26:00,"Urban",0.25,48
2023-01-04 08:27:00,"Suburban",0.82,118
2023-01-04 08:28:00,"Suburban",0.91,43
2023-01-04 08:29:00,"Urban",0.37,9
2023-01-04 08:30:00,"Urban",0.34,102
2023-01-04 08:31:00,"Rural",0.21,51
2023-01-04 08:32:00,"Urban",0.48,113
2023-01-04 08:33:00,"Rural",0.53,7
2023-01-04 08:34:00,"Suburban",0.27,135
2023-01-04 08:35:00,"Urban",0.6,108
2023-01-04 08:36:00,"Urban",0.4,107
2023-01-04 08:37:00,"Urban",0.32,136
2023-01-04 08:38:00,"Urban",0.62,134
2023-01-04 08:39:00,"Rural",0.6,80
2023-01-04 08:40:00,"Suburban",0.17,91
2023-01-04 08:41:00,"Suburban",0.3,5
2023-01-04 08:42:00,"Urban",0.83,109
2023-01-04 08:43:00,"Urban",0.27,106
2023-01-04 08:44:00,"Suburban",0.12,100
2023-01-04 08:45:00,"Rural",0.43,54
2023-01-04 08:46:00,"Urban",0.8,28
2023-01-04 08:47:00,"Urban",0.07,12
2023-01-04 08:48:00,"Urban",0.25,42
2023-01-04 08:49:00,"Suburban",0.06,124
2023-01-04 08:50:00,"Rural",0.18,85
2023-01-04 08:51:00,"Suburban",0.92,42
2023-01-04 08:52:00,"Suburban",0.88,18
2023-01-04 08:53:00,"Rural",0.75,112
2023-01-04 08:54:00,"Suburban",0.49,105
2023-01-04 08:55:00,"Urban",0.16,87
2023-01-04 08:56:00,"Urban",0.58,107
2023-01-04 08:57:00,"Urban",0.97,102
2023-01-04 08:58:00,"Suburban",0.92,91
2023-01-04 08:59:00,"Suburban",0.78,106
2023-01-04 09:00:00,"Urban",0.78,110
2023-01-04 09:01:00,"Urban",0.56,57
2023-01-04 09:02:00,"Urban",0.47,109
2023-01-04 09:03:00,"Rural",0.71,38
2023-01-04 09:04:00,"Urban",0.17,18
2023-01-04 09:05:00,"Suburban",0.7,33
2023-01-04 09:06:00,"Rural",0.6,75
2023-01-04 09:07:00,"Urban",0.69,11
2023-01-04 09:08:00,"Suburban",0.35,114
2023-01-04 09:09:00,"Urban",0.74,21
2023-01-04 09:10:00,"Rural",0.8,57
2023-01-04 09:11:00,"Urban",0.06,133
2023-01-04 09:12:00,"Rural",0.13,113
2023-01-04 09:13:00,"Rural",0.17,12
2023-01-04 09:14:00,"Suburban",0.25,96
2023-01-04 09:15:00,"Suburban",0.1,99
2023-01-04 09:16:00,"Suburban",1,9
2023-01-04 09:17:00,"Suburban",0.12,33
2023-01-04 09:18:00,"Urban",0.91,96
2023-01-04 09:19:00,"Urban",0.08,61
2023-01-04 09:20:00,"Urban",0.14,115
2023-01-04 09:21:00,"Rural",0.83,96
2023-01-04 09:22:00,"Rural",0.31,135
2023-01-04 09:23:00,"Rural",0.72,18
2023-01-04 09:24:00,"Rural",0.46,33
2023-01-04 09:25:00,"Urban",0.54,70
2023-01-04 09:26:00,"Urban",0.23,72
2023-01-04 09:27:00,"Suburban",0.98,148
2023-01-04 09:28:00,"Rural",0.81,15
2023-01-04 09:29:00,"Suburban",0.85,145
2023-01-04 09:30:00,"Rural",0.6,102
2023-01-04 09:31:00,"Urban",0.74,3
2023-01-04 09:32:00,"Rural",0.94,92
2023-01-04 09:33:00,"Rural",0.53,25
2023-01-04 09:34:00,"Urban",0.46,45
2023-01-04 09:35:00,"Suburban",0.49,65
2023-01-04 09:36:00,"Urban",0.81,24
2023-01-04 09:37:00,"Urban",0.68,21
2023-01-04 09:38:00,"Urban",0.63,55
2023-01-04 09:39:00,"Urban",0.27,12
2023-01-04 09:40:00,"Urban",0.08,97
2023-01-04 09:41:00,"Suburban",0.62,103
2023-01-04 09:42:00,"Rural",0.08,1
2023-01-04 09:43:00,"Suburban",0.78,61
2023-01-04 09:44:00,"Suburban",0.53,125
2023-01-04 09:45:00,"Urban",0.61,82
2023-01-04 09:46:00,"Rural",0.04,93
2023-01-04 09:47:00,"Rural",0.43,56
2023-01-04 09:48:00,"Suburban",0.18,65
2023-01-04 09:49:00,"Rural",0.13,112
2023-01-04 09:50:00,"Urban",0.75,80
2023-01-04 09:51:00,"Suburban",0.21,116
2023-01-04 09:52:00,"Rural",0.75,149
2023-01-04 09:53:00,"Urban",0.17,11
2023-01-04 09:54:00,"Rural",0.32,46
2023-01-04 09:55:00,"Suburban",0.28,92
2023-01-04 09:56:00,"Urban",0.52,5
2023-01-04 09:57:00,"Urban",0.82,50
2023-01-04 09:58:00,"Urban",0.12,13
2023-01-04 09:59:00,"Rural",0.68,75
2023-01-04 10:00:00,"Rural",0.46,75
2023-01-04 10:01:00,"Suburban",0.89,53
2023-01-04 10:02:00,"Urban",0.82,79
2023-01-04 10:03:00,"Urban",0.03,122
2023-01-04 10:04:00,"Urban",0.9,25
2023-01-04 10:05:00,"Suburban",0.01,69
2023-01-04 10:06:00,"Rural",0.1,108
2023-01-04 10:07:00,"Suburban",0.68,105
2023-01-04 10:08:00,"Rural",0.36,43
2023-01-04 10:09:00,"Suburban",0.19,72
2023-01-04 10:10:00,"Urban",0.44,72
2023-01-04 10:11:00,"Suburban",0.71,148
2023-01-04 10:12:00,"Suburban",0.56,111
2023-01-04 10:13:00,"Urban",0.34,16
2023-01-04 10:14:00,"Rural",0.1,89
2023-01-04 10:15:00,"Rural",0.55,58
2023-01-04 10:16:00,"Urban",0.56,39
2023-01-04 10:17:00,"Suburban",0.93,142
2023-01-04 10:18:00,"Suburban",0.7,40
2023-01-04 10:19:00,"Suburban",0.75,36
2023-01-04 10:20:00,"Rural",0.94,143
2023-01-04 10:21:00,"Suburban",0.47,20
2023-01-04 10:22:00,"Suburban",0.13,44
2023-01-04 10:23:00,"Rural",0.27,90
2023-01-04 10:24:00,"Suburban",0.71,146
2023-01-04 10:25:00,"Suburban",0.05,74
2023-01-04 10:26:00,"Suburban",0.38,79
2023-01-04 10:27:00,"Rural",0.72,119
2023-01-04 10:28:00,"Rural",0.04,97
2023-01-04 10:29:00,"Rural",0.26,40
2023-01-04 10:30:00,"Urban",0.98,120
2023-01-04 10:31:00,"Urban",0.07,64
2023-01-04 10:32:00,"Urban",0.16,78
2023-01-04 10:33:00,"Rural",0.99,13
2023-01-04 10:34:00,"Rural",0.25,56
2023-01-04 10:35:00,"Urban",0.01,49
2023-01-04 10:36:00,"Suburban",0.38,133
2023-01-04 10:37:00,"Suburban",0.11,123
2023-01-04 10:38:00,"Urban",0.62,15
2023-01-04 10:39:00,"Suburban",0.83,139
2023-01-04 10:40:00,"Urban",0.55,143
2023-01-04 10:41:00,"Urban",0.23,124
2023-01-04 10:42:00,"Rural",0.06,134
2023-01-04 10:43:00,"Suburban",0.27,3
2023-01-04 10:44:00,"Suburban",0.23,131
2023-01-04 10:45:00,"Urban",0.45,136
2023-01-04 10:46:00,"Suburban",0.74,131
2023-01-04 10:47:00,"Suburban",0.75,144
2023-01-04 10:48:00,"Urban",0.18,150
2023-01-04 10:49:00,"Urban",0.65,106
2023-01-04 10:50:00,"Urban",0.59,36
2023-01-04 10:51:00,"Suburban",0.84,71
2023-01-04 10:52:00,"Suburban",0.54,142
2023-01-04 10:53:00,"Rural",0.54,25
2023-01-04 10:54:00,"Urban",0.82,85
2023-01-04 10:55:00,"Rural",0.51,41
2023-01-04 10:56:00,"Suburban",0.73,29
2023-01-04 10:57:00,"Rural",0.74,115
2023-01-04 10:58:00,"Rural",0.64,43
2023-01-04 10:59:00,"Urban",0.69,28
2023-01-04 11:00:00,"Rural",0.85,7
2023-01-04 11:01:00,"Urban",0.62,120
2023-01-04 11:02:00,"Rural",0.63,129
2023-01-04 11:03:00,"Rural",0.06,88
2023-01-04 11:04:00,"Rural",0.21,134
2023-01-04 11:05:00,"Rural",0.23,56
2023-01-04 11:06:00,"Urban",0.37,131
2023-01-04 11:07:00,"Urban",0.95,105
2023-01-04 11:08:00,"Suburban",0.25,146
2023-01-04 11:09:00,"Suburban",0.45,33
2023-01-04 11:10:00,"Suburban",0.23,68
2023-01-04 11:11:00,"Suburban",0.23,20
2023-01-04 11:12:00,"Suburban",0.89,120
2023-01-04 11:13:00,"Suburban",0.38,105
2023-01-04 11:14:00,"Suburban",0.84,76
2023-01-04 11:15:00,"Urban",0.01,70
2023-01-04 11:16:00,"Rural",0.64,55
2023-01-04 11:17:00,"Suburban",0.93,77
2023-01-04 11:18:00,"Urban",0.5,47
2023-01-04 11:19:00,"Urban",0.5,56
2023-01-04 11:20:00,"Urban",0.5,17
2023-01-04 11:21:00,"Suburban",0.44,118
2023-01-04 11:22:00,"Rural",0.3,100
2023-01-04 11:23:00,"Suburban",0.62,126
2023-01-04 11:24:00,"Rural",0.69,22
2023-01-04 11:25:00,"Urban",0.52,78
2023-01-04 11:26:00,"Rural",0.09,103
2023-01-04 11:27:00,"Suburban",0.24,65
2023-01-04 11:28:00,"Suburban",0.12,70
2023-01-04 11:29:00,"Urban",0.21,62
2023-01-04 11:30:00,"Rural",0.75,131
2023-01-04 11:31:00,"Rural",0.19,116
2023-01-04 11:32:00,"Rural",0.2,100
2023-01-04 11:33:00,"Rural",0.21,71
2023-01-04 11:34:00,"Rural",0.78,21
2023-01-04 11:35:00,"Urban",0.5,147
2023-01-04 11:36:00,"Suburban",0.54,79
2023-01-04 11:37:00,"Rural",0.61,60
2023-01-04 11:38:00,"Rural",0.59,4
2023-01-04 11:39:00,"Suburban",0.05,139
2023-01-04 11:40:00,"Urban",0.41,14
2023-01-04 11:41:00,"Rural",0.3,41
2023-01-04 11:42:00,"Suburban",0.31,122
2023-01-04 11:43:00,"Urban",0.8,63
2023-01-04 11:44:00,"Rural",0.96,135
2023-01-04 11:45:00,"Rural",0.44,43
2023-01-04 11:46:00,"Rural",0.35,53
2023-01-04 11:47:00,"Urban",0.79,68
2023-01-04 11:48:00,"Urban",0.99,50
2023-01-04 11:49:00,"Suburban",0.28,143
2023-01-04 11:50:00,"Urban",0.6,47
2023-01-04 11:51:00,"Suburban",1,23
2023-01-04 11:52:00,"Rural",0.52,92
2023-01-04 11:53:00,"Urban",0.38,7
2023-01-04 11:54:00,"Urban",0.72,144
2023-01-04 11:55:00,"Rural",0.98,92
2023-01-04 11:56:00,"Urban",0.77,25
2023-01-04 11:57:00,"Suburban",0.61,53
2023-01-04 11:58:00,"Urban",0.06,147
2023-01-04 11:59:00,"Urban",0.27,71
2023-01-04 12:00:00,"Rural",0.45,126
2023-01-04 12:01:00,"Rural",0.69,25
2023-01-04 12:02:00,"Suburban",0.58,58
2023-01-04 12:03:00,"Suburban",0.71,63
2023-01-04 12:04:00,"Suburban",0.1,8
2023-01-04 12:05:00,"Suburban",0.94,20
2023-01-04 12:06:00,"Rural",0.13,96
2023-01-04 12:07:00,"Urban",0.63,86
2023-01-04 12:08:00,"Rural",0.28,134
2023-01-04 12:09:00,"Urban",0.3,144
2023-01-04 12:10:00,"Suburban",0.7,116
2023-01-04 12:11:00,"Suburban",0.32,27
2023-01-04 12:12:00,"Rural",0.32,117
2023-01-04 12:13:00,"Urban",0.54,1
2023-01-04 12:14:00,"Rural",0.18,29
2023-01-04 12:15:00,"Rural",0.88,9
2023-01-04 12:16:00,"Urban",0.07,25
2023-01-04 12:17:00,"Suburban",0.39,70
2023-01-04 12:18:00,"Urban",0.04,136
2023-01-04 12:19:00,"Urban",0.99,89
2023-01-04 12:20:00,"Rural",0.76,89
2023-01-04 12:21:00,"Urban",0.48,44
2023-01-04 12:22:00,"Urban",0.79,17
2023-01-04 12:23:00,"Suburban",0.23,4
2023-01-04 12:24:00,"Urban",0.1,129
2023-01-04 12:25:00,"Suburban",0.97,113
2023-01-04 12:26:00,"Rural",0.15,9
2023-01-04 12:27:00,"Suburban",0.18,138
2023-01-04 12:28:00,"Rural",0.53,119
2023-01-04 12:29:00,"Suburban",0.91,85
2023-01-04 12:30:00,"Urban",0.98,6
2023-01-04 12:31:00,"Suburban",0.81,137
2023-01-04 12:32:00,"Rural",0.96,63
2023-01-04 12:33:00,"Rural",0.28,49
2023-01-04 12:34:00,"Suburban",0.36,11
2023-01-04 12:35:00,"Suburban",0.63,23
2023-01-04 12:36:00,"Urban",0.23,81
2023-01-04 12:37:00,"Suburban",0.82,107
2023-01-04 12:38:00,"Rural",0.97,58
2023-01-04 12:39:00,"Urban",0.61,80
2023-01-04 12:40:00,"Rural",0.93,11
2023-01-04 12:41:00,"Urban",0.22,69
2023-01-04 12:42:00,"Rural",0.05,107
2023-01-04 12:43:00,"Urban",0.45,18
2023-01-04 12:44:00,"Urban",0.12,146
2023-01-04 12:45:00,"Urban",0.21,107
2023-01-04 12:46:00,"Rural",0.77,7
2023-01-04 12:47:00,"Suburban",0.48,86
2023-01-04 12:48:00,"Suburban",0.44,40
2023-01-04 12:49:00,"Suburban",0.67,5
2023-01-04 12:50:00,"Suburban",0.01,32
2023-01-04 12:51:00,"Rural",0.32,106
2023-01-04 12:52:00,"Suburban",0.55,125
2023-01-04 12:53:00,"Rural",0.55,57
2023-01-04 12:54:00,"Urban",0.95,47
2023-01-04 12:55:00,"Urban",0.54,94
2023-01-04 12:56:00,"Urban",0.51,8
2023-01-04 12:57:00,"Rural",0.11,64
2023-01-04 12:58:00,"Urban",0.81,44
2023-01-04 12:59:00,"Urban",0.76,68
2023-01-04 13:00:00,"Rural",0.2,12
2023-01-04 13:01:00,"Rural",0.49,42
2023-01-04 13:02:00,"Rural",0.46,48
2023-01-04 13:03:00,"Urban",0.51,27
2023-01-04 13:04:00,"Suburban",0.83,27
2023-01-04 13:05:00,"Urban",0.41,4
2023-01-04 13:06:00,"Rural",0.44,35
2023-01-04 13:07:00,"Rural",0.96,3
2023-01-04 13:08:00,"Suburban",0.47,54
2023-01-04 13:09:00,"Rural",0.92,146
2023-01-04 13:10:00,"Suburban",0.57,31
2023-01-04 13:11:00,"Urban",0.73,131
2023-01-04 13:12:00,"Suburban",0.16,17
2023-01-04 13:13:00,"Rural",0.69,71
2023-01-04 13:14:00,"Suburban",0.21,60
2023-01-04 13:15:00,"Rural",0.55,143
2023-01-04 13:16:00,"Rural",0.33,42
2023-01-04 13:17:00,"Suburban",0.5,72
2023-01-04 13:18:00,"Suburban",0.16,103
2023-01-04 13:19:00,"Rural",0.63,68
2023-01-04 13:20:00,"Rural",0.87,48
2023-01-04 13:21:00,"Urban",0.84,9
2023-01-04 13:22:00,"Rural",0.19,92
2023-01-04 13:23:00,"Urban",0.65,57
2023-01-04 13:24:00,"Urban",0.45,53
2023-01-04 13:25:00,"Rural",0.24,24
2023-01-04 13:26:00,"Urban",0.91,59
2023-01-04 13:27:00,"Urban",0.33,138
2023-01-04 13:28:00,"Rural",0.33,123
2023-01-04 13:29:00,"Urban",0.52,9
2023-01-04 13:30:00,"Suburban",0.23,123
2023-01-04 13:31:00,"Suburban",0.99,80
2023-01-04 13:32:00,"Rural",0.59,135
2023-01-04 13:33:00,"Suburban",0.14,40
2023-01-04 13:34:00,"Suburban",0.51,29
2023-01-04 13:35:00,"Urban",0.57,70
2023-01-04 13:36:00,"Rural",0.58,55
2023-01-04 13:37:00,"Rural",0.32,88
2023-01-04 13:38:00,"Rural",0.17,88
2023-01-04 13:39:00,"Suburban",0.2,35
2023-01-04 13:40:00,"Rural",0.25,61
2023-01-04 13:41:00,"Suburban",0.45,82
2023-01-04 13:42:00,"Urban",0.73,56
2023-01-04 13:43:00,"Rural",0.03,38
2023-01-04 13:44:00,"Urban",0,99
2023-01-04 13:45:00,"Rural",0.3,127
2023-01-04 13:46:00,"Urban",0.89,133
2023-01-04 13:47:00,"Rural",0.42,35
